42102000F295B,14.6758,45.5619
42102000F295C,14.6758,45.5619
42102000F295D,14.6758,45.5619
42102000F29A1,14.2979,45.2129
42102000F29A2,14.2979,45.2129
42102000F29A3,14.2979,45.2129
42102000F29FB,14.3813,45.7367
42102000F29FC,14.3813,45.7367
42102000F29FD,14.3813,45.7367
42102000F4E49,13.8901,45.7583
42102000F4E4A,13.8901,45.7583
42102000F4E4B,13.8901,45.7583
42102000F4E4F,13.9679,45.68
42102000F4E50,13.9679,45.68
42102000F4E51,13.9679,45.68
42102000F4E66,13.9724,45.5828
42102000F4E67,13.9724,45.5828
42102000F4E68,13.9724,45.5828
42102000F4E7F,14.2281,45.3628
42102000F4E80,14.2281,45.3628
42102000F4E81,14.2281,45.3628
42102000F4EBE,13.9666,45.8306
42102000F4EBF,13.9666,45.8306
42102000F4EC0,13.9666,45.8306
42102000F4ECE,14.10478,45.4654
42102000F4ECF,14.10478,45.4654
42102000F4ED0,14.10478,45.4654
42102000F4FB4,13.8905,46.1306
42102000F4FB5,13.8905,46.1306
42102000F4FB6,13.8905,46.1306
42102000F9C41,13.9724,45.5828
42102000FC352,13.8831,45.8661
42102000FC353,13.8831,45.8661
42102000FC354,13.8831,45.8661
42102000FC355,13.9367,46.0803
42102000FC356,13.9367,46.0803
42102000FC357,13.9367,46.0803
42102000FC416,14.07368,46.91258
42102000FC417,14.07368,46.91258
42102000FC418,13.98354,45.57197
42102000FC419,13.98354,45.57197
42102000FC41A,13.98354,45.57197
42102000FC438,13.93067,46.33439
42102000FC439,13.93067,46.33439
42102000FC4B1,13.98354,45.57197
42102000FC4EE,14.40884,45.29016
42102000FC4EF,14.40884,45.29016
42102000FC4F0,14.40884,45.29016
42102000FC4F1,14.40884,45.29016
42102000FC54C,13.99292,45.78062
42102000FC54D,13.99292,45.78062
42102000FC54E,13.99292,45.78062
42102000FC5A7,13.99535,45.57605
42102000FC5A8,13.99535,45.57605
42102000FC5A9,13.99535,45.57605
42102000FC65A,13.92723,46.11787
42102000FC65B,13.92723,46.11787
42102000FC65C,13.92723,46.11787
42102000FC677,14.03308,45.70174
42102000FC678,14.03308,45.70174
42102000FC679,14.03308,45.70174
42102000FC67A,14.03308,45.70174
42102000FC6EF,14.27533,45.287
42102000FC6F0,14.27533,45.287
42102000FC6F1,14.27533,45.287
42102000FC6F2,14.27533,45.287
42102000FC73B,14.06199,45.61974
42102000FC73C,14.06199,45.61974
42102000FC73D,14.06199,45.61974
42102000FC73E,14.06199,45.61974
42102000FC78A,13.93029,45.5916
42102000FC78B,13.93029,45.5916
42102000FC78C,13.93029,45.5916
42102000FC78E,14.05988,45.50936
42102000FC78F,14.05988,45.50936
42102000FC790,14.05988,45.50936
42102000FC791,14.05988,45.50936
42102000FC872,14.59526,45.30543
42102000FC873,14.59526,45.30543
42102000FC874,14.59526,45.30543
42102000FC875,14.59526,45.30543
42102000FC8AB,14.01991,45.67402
42102000FC8AC,14.01991,45.67402
42102000FC8AD,14.01991,45.67402
42102000FC8AE,14.01991,45.67402
42102000FC9AB,14.33051,45.1114
42102000FC9AC,14.33051,45.1114
42102000FC9AD,14.33051,45.1114
42102000FC9AE,14.33051,45.1114
42102000FC9B9,14.17669,45.80888
42102000FC9BA,14.17669,45.80888
42102000FC9BB,14.17669,45.80888
42102000FC9BC,14.17669,45.80888
42102000FC9C7,14.07027,45.58347
42102000FC9C8,14.07027,45.58347
42102000FC9F0,14.1436,45.41547
42102000FC9F1,14.1436,45.41547
42102000FC9F2,14.1436,45.41547
42102000FC9F3,14.1436,45.41547
42102000FCA78,13.9313,45.79835
42102000FCA79,13.9313,45.79835
42102000FCA7A,13.9313,45.79835
42102000FCA7B,13.9313,45.79835
42102000FCBE4,14.27533,45.287
42102000FCBE5,14.27533,45.287
42102000FCBE6,14.27533,45.287
42102000FCC0A,14.81691,45.69412
42102000FCC0B,14.81691,45.69412
42102000FCC0C,14.81691,45.69412
42102000FCC0D,14.979422,45.786292
42102000FCC0E,14.979422,45.786292
42102000FCC0F,14.979422,45.786292
42102000FCC10,14.979422,45.786292
42102000FCC11,15.37967,46.90452
42102000FCC12,15.37967,46.90452
42102000FCC13,15.37967,46.90452
42102000FCC14,15.37967,46.90452
42102000FCC15,15.00478,45.86043
42102000FCC16,15.00478,45.86043
42102000FCC17,15.00478,45.86043
42102000FDEC9,15.1551944,43.6995833
42102000FDECA,15.75013,43.69906
42102000FDECB,15.75013,43.69906
42102000FDECC,15.75013,43.69906
4210200103AFC,14.78692,42.98472
4210200103B60,14.78692,42.98472
4210200142711,15.344897,44.193404
4210200142712,15.344897,44.193404
4210200142713,15.344897,44.193404
4210200142717,15.33563,44.2163
4210200142718,15.33563,44.2163
4210200142719,15.33563,44.2163
421020014271A,15.337503,44.206204
421020014271B,15.337503,44.206204
421020014271C,15.337503,44.206204
421020014271D,15.329403,44.191004
421020014271E,15.329403,44.191004
421020014271F,15.329403,44.191004
4210200142723,15.302304,44.235798
4210200142724,15.302304,44.235798
4210200142725,15.302304,44.235798
4210200142726,15.283197,44.231844
4210200142727,15.283197,44.231844
4210200142728,15.283197,44.231844
4210200142744,15.341701,44.169903
4210200142745,15.341701,44.169903
4210200142746,15.341701,44.169903
4210200142759,15.330101,44.199097
421020014275A,15.330101,44.199097
421020014275B,15.330101,44.199097
421020014275C,15.345897,44.217902
421020014275D,15.345897,44.217902
421020014275E,15.345897,44.217902
421020014275F,15.31856,44.23027
4210200142760,15.31856,44.23027
4210200142761,15.31856,44.23027
4210200142764,15.351896,44.229804
4210200142765,15.351896,44.229804
4210200142769,15.339396,44.179601
421020014276A,15.339396,44.179601
421020014276B,15.339396,44.179601
4210200142774,15.276287,44.217648
4210200142775,15.276287,44.217648
4210200142776,15.276287,44.217648
4210200142777,15.3526,44.19383
4210200142778,15.3526,44.19383
4210200142779,15.3526,44.19383
4210200142780,15.310809,44.227319
4210200142781,15.310809,44.227319
4210200142782,15.310809,44.227319
4210200142784,15.33088,44.22444
4210200142785,15.33088,44.22444
4210200142786,15.33088,44.22444
4210200142788,15.34525,44.1989
4210200142789,15.34525,44.1989
421020014278A,15.34525,44.1989
4210200142790,15.336101,44.1909
4210200142791,15.336101,44.1909
4210200142792,15.336101,44.1909
4210200142793,15.329402,44.211097
4210200142794,15.329402,44.211097
4210200142795,15.329402,44.211097
4210200142952,15.340903,44.227096
4210200142953,15.340903,44.227096
4210200142954,15.340903,44.227096
4210200142980,15.338499,44.198999
4210200142981,15.338499,44.198999
4210200142982,15.338499,44.198999
4210200142985,15.292228,44.229064
4210200142986,15.292228,44.229064
4210200142987,15.292228,44.229064
4210200142998,15.3414,44.2103
4210200142999,15.3414,44.2103
421020014299A,15.3414,44.2103
42102001429AD,15.345698,44.165397
42102001429AE,15.345698,44.165397
42102001429AF,15.345698,44.165397
42102001429C5,15.288503,44.247546
42102001429C6,15.288503,44.247546
42102001429C7,15.288503,44.247546
4210200143A98,15.3449,44.1934
4210200143A9A,15.344036,44.190424
4210200143AAD,15.344327,44.193164
4210200143AAE,15.344327,44.193164
4210200143AAF,15.33832,44.19873
4210200143ABB,15.33465,44.20323
4210200143AC9,15.34645,44.20124
4210200143ACA,15.34645,44.20124
4210200143AD1,15.27981,44.24443
4210200143AD3,15.33496,44.21828
4210200143AD4,15.33555,44.22665
4210200143ADD,15.33677,44.22137
4210200143AE7,15.3186,44.2303
4210200143AE8,15.3186,44.2303
4210200143AF4,15.326281,44.194131
4210200143AF8,15.3253,44.1969
4210200143AFF,15.34525,44.1989
4210200144EC5,13.5667,44.0332
4210200144EC6,13.5667,44.0332
4210200144FE2,15.282796,44.205004
4210200144FE3,15.282796,44.205004
4210200144FE4,15.282796,44.205004
4210200149C4F,15.349702,44.222797
4210200149C50,15.349702,44.222797
4210200149C51,15.349702,44.222797
4210200149C8A,15.30778,44.23708
4210200149CA4,15.324099,44.189301
4210200149CA5,15.324099,44.189301
421020014C372,15.332074,44.194702
421020014C373,15.332074,44.194702
421020014C374,15.332074,44.194702
421020014C375,15.337977,44.172508
421020014C376,15.337977,44.172508
421020014C377,15.337977,44.172508
421020014C378,15.343733,44.179322
421020014C379,15.343733,44.179322
421020014C41C,15.3449,44.1934
421020014C429,15.36599,44.19002
421020014C42A,15.36599,44.19002
421020014C42B,15.36599,44.19002
421020014C45B,15.30154,44.22703
421020014C45C,15.30154,44.22703
421020014C45D,15.30154,44.22703
421020014C4B2,15.34815,44.22588
421020014C4B3,15.34815,44.22588
421020014C4B4,15.34815,44.22588
421020014C4DA,15.27364,44.24723
421020014C4DB,15.27364,44.24723
421020014C4DC,15.27364,44.24723
421020014C4DD,15.27364,44.24723
421020014C529,15.28875,44.21903
421020014C52A,15.28875,44.21903
421020014C52B,15.28875,44.21903
421020014C531,15.32715,44.22652
421020014C532,15.32715,44.22652
421020014C533,15.32715,44.22652
421020014C534,15.31465,44.22258
421020014C535,15.31465,44.22258
421020014C536,15.31465,44.22258
421020014C58B,15.29379,44.23818
421020014C58C,15.29379,44.23818
421020014C58D,15.29379,44.23818
421020014C622,15.336,44.22588
421020014C623,15.336,44.22588
421020014C624,15.336,44.22588
421020014C625,15.32493,44.19781
421020014C626,15.32493,44.19781
421020014C627,15.32493,44.19781
421020014C644,15.33951,44.18453
421020014C645,15.33951,44.18453
421020014C646,15.33951,44.18453
421020014C660,15.33549,44.21051
421020014C661,15.33549,44.21051
421020014C662,15.33549,44.21051
421020014C682,15.33509,44.1818
421020014C683,15.33509,44.1818
421020014C684,15.33509,44.1818
421020014C6B3,15.35206,44.21561
421020014C6B4,15.35206,44.21561
421020014C6B5,15.35206,44.21561
421020014C79C,15.27638,44.21042
421020014C79D,15.27638,44.21042
421020014C79E,15.27638,44.21042
421020014C7B1,15.34066,44.20302
421020014C7B2,15.34066,44.20302
421020014C7B3,15.34066,44.20302
421020014C817,15.34148,44.21875
421020014C818,15.34148,44.21875
421020014C819,15.34148,44.21875
421020014C847,15.28147,44.24114
421020014C848,15.28147,44.24114
421020014C849,15.28147,44.24114
421020014C87D,15.28129,44.26467
421020014C87E,15.28129,44.26467
421020014C87F,15.28129,44.26467
421020014C8D2,15.28129,44.26467
421020014C8D7,15.324099,44.189301
421020014C97C,15.26856,44.22726
421020014C97D,15.26856,44.22726
421020014C97E,15.26856,44.22726
421020014CAEE,15.26561,44.25592
421020014CAEF,15.26561,44.25592
421020014CAF0,15.26561,44.25592
421020014CAF1,15.2829,44.2121
421020014CAF2,15.2829,44.2121
421020014CAF3,15.2829,44.2121
421020014CAF4,15.27179,44.21789
421020014CAF5,15.27179,44.21789
421020014CAF6,15.27179,44.21789
421020014CAF7,15.33169,44.21249
421020014CAF8,15.33169,44.21249
421020014CAF9,15.33169,44.21249
421020014CB00,15.26413,44.27402
421020014CB01,15.26413,44.27402
421020014CB02,15.26413,44.27402
421020014CB06,15.26413,44.27402
421020014CB2A,15.34984,44.14189
421020014CB2B,15.34984,44.14189
421020014CB2F,15.332,44.1896
421020014CB30,15.332,44.1896
421020014CB31,15.332,44.1896
421020014CB46,15.3351,44.1976
421020014CB47,15.3351,44.1976
421020014CB48,15.3351,44.1976
421020014CB49,15.34136,44.22197
421020014CB4A,15.34136,44.22197
421020014CB4B,15.34136,44.22197
421020014CB5C,15.32944,44.22934
421020014CB5D,15.32944,44.22934
421020014CB5E,15.32944,44.22934
421020014CB80,15.350486,44.215935
421020014CB81,15.350486,44.215935
421020014CB82,15.350486,44.215935
421020014CB97,15.34709,44.21026
421020014CB98,15.34709,44.21026
421020014CB99,15.34709,44.21026
421020014CBA4,15.33701,44.22187
421020014CBA5,15.33701,44.22187
421020014CBA6,15.33701,44.22187
421020014CBA8,15.32669,44.2199
421020014CBA9,15.32669,44.2199
421020014CBAA,15.32669,44.2199
421020014CC07,15.3354,44.18646
421020014CC08,15.3354,44.18646
421020014CC09,15.3354,44.18646
421020014EA61,15.344897,44.193404
421020014EA62,15.344897,44.193404
421020014EA67,15.344897,44.193404
421020014EA6C,15.33251,44.18466
421020014EA6D,15.33251,44.18466
421020014EA6E,15.33251,44.18466
421020014EA72,15.34036,44.1932
421020014EA73,15.34036,44.1932
421020014EA74,15.34036,44.1932
421020014EA9A,15.32967,44.21735
421020014EA9B,15.329674,44.21735
421020014EA9C,15.329674,44.21735
421020014EAC4,15.32422,44.2002
421020014EAC5,15.32422,44.2002
421020014EAC6,15.32422,44.2002
421020014EADF,15.34304,44.1551
421020014EAE0,15.34304,44.1551
421020014EAE1,15.34304,44.1551
421020014EAF6,15.2788,44.22557
421020014EAF7,15.2788,44.22557
421020014EAF8,15.2788,44.22557
421020014EB05,15.35346,44.2255
421020014EB06,15.35346,44.2255
421020014EB07,15.35346,44.2255
421020014EB2C,15.28603,44.22379
421020014EB2D,15.28603,44.22379
421020014EB2E,15.28603,44.22379
421020014EB80,15.35178,44.21875
421020014EB81,15.35178,44.21875
421020014EB82,15.35178,44.21875
42102001E272C,15.3799,44.205904
42102001E272D,15.3799,44.205904
42102001E272E,15.3799,44.205904
42102001E2732,15.439001,44.217498
42102001E2733,15.439001,44.217498
42102001E2734,15.439001,44.217498
42102001E2735,15.38053,44.17602
42102001E2736,15.38053,44.17602
42102001E2737,15.38053,44.17602
42102001E2738,15.38831,44.15768
42102001E2739,15.38831,44.15768
42102001E273A,15.38831,44.15768
42102001E2741,15.475424,44.22634
42102001E2742,15.475424,44.22634
42102001E2743,15.475424,44.22634
42102001E274D,15.4159,44.183896
42102001E274E,15.4159,44.183896
42102001E274F,15.397004,44.213396
42102001E2750,15.397004,44.213396
42102001E2751,15.397004,44.213396
42102001E27A4,15.3843,44.210202
42102001E27A5,15.3843,44.210202
42102001E27A6,15.3843,44.210202
42102001E27AD,15.431796,44.130002
42102001E27AE,15.431796,44.130002
42102001E27AF,15.431796,44.130002
42102001E27B0,15.385004,44.197303
42102001E27B1,15.385004,44.197303
42102001E27B2,15.385004,44.197303
42102001E27B3,15.475424,44.22634
42102001E27B7,15.42932,44.23174
42102001E27B8,15.42932,44.23174
42102001E27B9,15.42932,44.23174
42102001E27BD,15.3974,44.1771
42102001E27BE,15.3974,44.1771
42102001E27BF,15.3974,44.1771
42102001E2976,15.3895,44.1152
42102001E2977,15.3895,44.1152
42102001E2978,15.3895,44.1152
42102001E2993,15.392098,44.206501
42102001E2994,15.392098,44.206501
42102001E2995,15.392098,44.206501
42102001E29BA,15.39259,44.18251
42102001E29BB,15.39259,44.18251
42102001E29BC,15.39259,44.18251
42102001E2ACE,15.404801,44.207003
42102001E2ACF,15.404801,44.207003
42102001E2AD0,15.404801,44.207003
42102001E9CB6,15.395101,44.224902
42102001E9CB7,15.395101,44.224902
42102001E9CB8,15.395101,44.224902
42102001EC421,15.42373,44.20938
42102001EC422,15.42373,44.20938
42102001EC423,15.42373,44.20938
42102001EC437,15.42069,44.20744
42102001EC43A,15.37525,44.1708
42102001EC43B,15.37525,44.1708
42102001EC43C,15.37525,44.1708
42102001EC452,15.42412,44.19211
42102001EC453,15.42412,44.19211
42102001EC454,15.42412,44.19211
42102001EC455,15.39775,44.16933
42102001EC456,15.39775,44.16933
42102001EC457,15.39775,44.16933
42102001EC501,15.40032,44.198
42102001EC502,15.40032,44.198
42102001EC503,15.40032,44.198
42102001EC560,15.41159,44.1254
42102001EC561,15.41159,44.1254
42102001EC562,15.41159,44.1254
42102001EC5C7,15.38024,44.16241
42102001EC5C8,15.38024,44.16241
42102001EC5C9,15.38024,44.16241
42102001EC5CA,15.38806,44.21663
42102001EC5CB,15.38806,44.21663
42102001EC5CC,15.38806,44.21663
42102001EC5CD,15.39086,44.20047
42102001EC5CE,15.39086,44.20047
42102001EC5CF,15.39086,44.20047
42102001EC5DA,15.40524,44.21684
42102001EC5DB,15.40524,44.21684
42102001EC5DC,15.40524,44.21684
42102001EC5E0,15.40752,44.20189
42102001EC5E1,15.40752,44.20189
42102001EC5E2,15.40752,44.20189
42102001EC5E3,15.43724,44.25396
42102001EC5E4,15.43724,44.25396
42102001EC5E5,15.43724,44.25396
42102001EC61A,15.37373,44.17873
42102001EC61B,15.37373,44.17873
42102001EC628,15.41054,44.21392
42102001EC629,15.41054,44.21392
42102001EC62A,15.41054,44.21392
42102001EC63F,15.42278,44.20072
42102001EC640,15.42278,44.20072
42102001EC64B,15.42901,44.21046
42102001EC64C,15.42901,44.21046
42102001EC64D,15.42901,44.21046
42102001EC651,15.44609,44.22488
42102001EC652,15.44609,44.22488
42102001EC653,15.44609,44.22488
42102001EC657,15.44495,44.20301
42102001EC658,15.44495,44.20301
42102001EC659,15.44495,44.20301
42102001EC666,15.44495,44.20301
42102001EC6C0,15.39816,44.15295
42102001EC6C1,15.39816,44.15295
42102001EC6C2,15.39816,44.15295
42102001EC6CD,15.39816,44.15295
42102001EC6FF,15.47313,44.22446
42102001EC700,15.47313,44.22446
42102001EC701,15.47313,44.22446
42102001EC715,15.45077,44.23137
42102001EC716,15.45077,44.23137
42102001EC717,15.45077,44.23137
42102001EC79F,15.37398,44.16372
42102001EC7A0,15.37398,44.16372
42102001EC7A1,15.37398,44.16372
42102001EC7A2,15.386983,44.205613
42102001EC7A3,15.386983,44.205613
42102001EC7A4,15.386983,44.205613
42102001EC7A8,15.49818,44.23441
42102001EC7A9,15.49818,44.23441
42102001EC7AA,15.49818,44.23441
42102001EC7AB,15.49818,44.23441
42102001EC7FE,15.45842,44.16886
42102001EC7FF,15.45842,44.16886
42102001EC800,15.45842,44.16886
42102001EC823,15.43474,44.182689
42102001EC824,15.43474,44.182689
42102001EC825,15.43474,44.182689
42102001EC8A1,15.41867,44.249
42102001EC8A2,15.41867,44.249
42102001EC8A3,15.41867,44.249
42102001EC8C4,15.47216,44.23465
42102001EC8C5,15.47216,44.23465
42102001EC8C6,15.47216,44.23465
42102001EC8C7,15.47216,44.23465
42102001EC8E7,15.43724,44.25396
42102001EC97F,15.41335,44.17649
42102001EC980,15.41335,44.17649
42102001EC981,15.41335,44.17649
42102001EDECE,15.39948,44.20657
42102001EDECF,15.39948,44.20657
42102001EDED0,15.39948,44.20657
42102001EDED1,15.40394,44.16079
42102001EDED2,15.40394,44.16079
42102001EDED3,15.40394,44.16079
42102001EDEE1,15.3839,44.20228
42102001EDEE2,15.3839,44.20228
42102001EDEE3,15.3839,44.20228
42102001EDEE7,15.43177,44.20151
42102001EDEE8,15.43177,44.20151
42102001EDEE9,15.43177,44.20151
42102001EDEEA,15.43177,44.20151
42102001EDEEB,15.42729,44.21899
42102001EDEEC,15.42729,44.21899
42102001EDEED,15.42729,44.21899
42102001EDEF8,15.41422,44.23025
42102001EDEF9,15.41422,44.23025
42102001EDEFA,15.41422,44.23025
42102001EE29F,15.41619,44.19585
42102001EE2A0,15.41619,44.19585
42102001EE2A1,15.41619,44.19585
42102001EE2A2,15.44134,44.21004
42102001EE2A3,15.44134,44.21004
42102001EE2A4,15.44134,44.21004
42102001EE2AF,15.3934,44.22009
42102001EE2B0,15.3934,44.22009
42102001EE2B1,15.3934,44.22009
42102001EE2B5,15.48093,44.23671
42102001EE2B6,15.48093,44.23671
42102001EE2B7,15.48093,44.23671
42102001EE2B8,15.46663,44.22998
42102001EE2B9,15.46663,44.22998
42102001EE2BA,15.46663,44.22998
42102001EE2BE,15.41437,44.14845
42102001EE2BF,15.41437,44.14845
42102001EE2C0,15.41437,44.14845
42102001EE2C1,15.41437,44.14845
42102001EEAFC,15.4147,44.20477
42102001EEAFD,15.4147,44.20477
42102001EEAFE,15.4147,44.20477
42102001EEB08,15.40639,44.15079
42102001EEB09,15.40639,44.15079
42102001EEB0A,15.40639,44.15079
421020028001A,15.369196,44.193199
421020028001B,15.369196,44.193199
421020028001C,15.369196,44.193199
4210200000000,15.354501,44.211898
4210200000000,15.354501,44.211898
4210200000000,15.354501,44.211898
4210200000000,15.368004,44.208502
421020028272A,15.368004,44.208502
421020028272B,15.368004,44.208502
421020028272F,15.376801,44.231995
4210200000000,15.376801,44.231995
4210200000000,15.376801,44.231995
421020028273B,15.349598,44.205898
421020028273C,15.349598,44.205898
421020028273D,15.349598,44.205898
421020028273E,15.360296,44.191901
421020028273F,15.360296,44.191901
4210200000000,15.360296,44.191901
4210200000000,15.3512,44.183896
4210200000000,15.3512,44.183896
4210200000000,15.3512,44.183896
4210200000000,15.373104,44.2219
4210200000000,15.373104,44.2219
4210200000000,15.373104,44.2219
4210200000000,15.3583,44.174999
4210200000000,15.3583,44.174999
4210200000000,15.3583,44.174999
421020028276F,15.366004,44.223398
4210200000000,15.366004,44.223398
4210200000000,15.366004,44.223398
4210200000000,15.3526,44.19383
4210200000000,15.3526,44.19383
4210200000000,15.3526,44.19383
421020028277A,15.360303,44.201404
421020028277B,15.360303,44.201404
421020028277C,15.360303,44.201404
42102002827A7,15.356102,44.179796
42102002827A8,15.356102,44.179796
42102002827A9,15.356102,44.179796
42102002827BA,15.357398,44.223505
42102002827BB,15.357398,44.223505
42102002827BC,15.357398,44.223505
42102002827C0,15.362201,44.232198
42102002827C1,15.36067,44.18485
42102002827C2,15.36067,44.18485
42102002827C3,15.36067,44.18485
421020028299B,15.354599,44.188802
421020028299C,15.354599,44.188802
421020028299D,15.354599,44.188802
42102002829B4,15.347402,44.183603
42102002829B5,15.347402,44.183603
42102002829B6,15.347402,44.183603
4210200282A30,15.369504,44.200903
4210200282A31,15.369504,44.200903
4210200282A32,15.369504,44.200903
